ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
mand1415-4-850-1,,mand1415,4-850,shāngkǒu,shāngkǒu,ʂ a ŋ ⁵⁵ + kʰ ɔu ²¹⁴,,yuhsiaojung2021,,,^ shāng kǒu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),伤口;傷口
mand1415-4-852-1,,mand1415,4-852,yūqīng,yūqīng,ɥ y ⁵⁵ + tɕʰ i ŋ ⁵⁵,,yuhsiaojung2021,,,^ yū qīng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),淤青;淤青
mand1415-4-853-1,,mand1415,4-853,zhǒngzhàng,zhǒngzhàng,ʈʂ ʊ ŋ ²¹⁴ + ʈʂ a ŋ ⁵¹,,yuhsiaojung2021,,,^ zhǒng zhàng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),肿胀;腫脹
mand1415-4-854-1,,mand1415,4-854,yǎng,yǎng,j a ŋ ²¹⁴,,yuhsiaojung2021,,,^ yǎng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),痒;癢
mand1415-4-855-1,,mand1415,4-855,shuǐpào,shuǐpào,ʂ w əi ²¹⁴ + pʰ au ⁵¹,,yuhsiaojung2021,,,^ shuǐ pào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),水疱;水皰
mand1415-4-856-1,,mand1415,4-856,jiē,jiē,tɕ j ə ⁵⁵,,yuhsiaojung2021,,,^ jiē$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),疖;癤
mand1415-4-857-1,,mand1415,4-857,nóng,nóng,n ʊ ŋ ³⁵,,yuhsiaojung2021,,,^ nóng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),脓;膿
mand1415-4-858-1,,mand1415,4-858,bā,bā,p a ⁵⁵,,yuhsiaojung2021,,,^ bā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),疤;疤
mand1415-4-860-1,,mand1415,4-860,zhìyù,zhìyù,ʈʂ ʅ ⁵¹ + ɥ y ⁵¹,,yuhsiaojung2021,,,^ zhì yù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),治愈;治癒
mand1415-4-870-1,,mand1415,4-870,yīshēng,yīshēng,j i ⁵⁵ + ʂ ə ŋ ⁵⁵,both Northern and Southern,yuhsiaojung2021,,,^ yī shēng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),医生;醫生
mand1415-4-870-2,,mand1415,4-870,dàifu,dàifu,t ai ⁵¹ + f u ⁰,Northern,yuhsiaojung2021,,,^ dài fu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),大夫;大夫
mand1415-4-880-1,,mand1415,4-880,yào,yào,j au ⁵¹,,yuhsiaojung2021,,,^ yào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),药;藥
mand1415-4-890-1,,mand1415,4-890,dú,dú,t u ³⁵,,yuhsiaojung2021,,,^ dú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),毒;毒
mand1415-4-910-1,,mand1415,4-910,lèi,lèi,l əi ⁵¹,,yuhsiaojung2021,,,^ lèi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),累;累
mand1415-4-910-2,,mand1415,4-910,píláo,píláo,pʰ i ³⁵ + l au ³⁵,,yuhsiaojung2021,,,^ pí láo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),疲劳;疲勞
mand1415-4-912-1,,mand1415,4-912,xiūxi,xiūxi,ɕ j ɔu ⁵⁵ + ɕ i ⁰,,yuhsiaojung2021,,,^ xiū xi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),休息;休息
mand1415-4-920-1,,mand1415,4-920,lǎnduò,lǎnduò,l a n ²¹⁴ + t w ɔ ⁵¹,,yuhsiaojung2021,,,^ lǎn duò$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),懒惰;懶惰
mand1415-4-930-1,,mand1415,4-930,tūtóu,tūtóu,tʰ u ⁵⁵ + tʰ ɔu ³⁵,,yuhsiaojung2021,,,^ tū tóu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),秃头;禿頭
mand1415-4-940-1,,mand1415,4-940,quétuǐ,quétuǐ,tɕʰ ɥ ə ³⁵ + tʰ w əi ²¹⁴,,yuhsiaojung2021,,,^ qué tuǐ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),瘸腿;瘸腿
mand1415-4-950-1,,mand1415,4-950,lóng,lóng,l ʊ ŋ ³⁵,,yuhsiaojung2021,,,^ lóng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),聋;聾
mand1415-4-960-1,,mand1415,4-960,yǎ,yǎ,j a ²¹⁴,,yuhsiaojung2021,,,^ yǎ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),哑;啞
mand1415-4-970-1,,mand1415,4-970,xiā,xiā,ɕ j a ⁵⁵,,yuhsiaojung2021,,,^ xiā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),瞎;瞎
mand1415-4-980-1,,mand1415,4-980,hēzuì,hēzuì,x ə ⁵⁵ + ts w əi ⁵¹,,yuhsiaojung2021,,,^ hē zuì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),喝醉;喝醉
mand1415-4-990-1,,mand1415,4-990,luǒlù,luǒlù,l w ɔ ²¹⁴ + l u ⁵¹,,yuhsiaojung2021,,,^ luǒ lù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),裸露;裸露
mand1415-5-110-1,,mand1415,5-110,chī,chī,ʈʂ ʅ ⁵⁵,,yuhsiaojung2021,,,^ chī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),吃;吃
mand1415-5-120-1,,mand1415,5-120,shíwù,shíwù,ʂ ʅ ³⁵ + w u ⁵¹,,yuhsiaojung2021,,,^ shí wù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),食物;食物
mand1415-5-121-1,,mand1415,5-121,shāoshú,shāoshú,ʂ au ⁵⁵ + ʂ u ³⁵,,yuhsiaojung2021,,,^ shāo shú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烧熟;燒熟
mand1415-5-122-1,,mand1415,5-122,shēng,shēng,ʂ ə ŋ ⁵⁵,,yuhsiaojung2021,,,^ shēng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),生;生
mand1415-5-123-1,,mand1415,5-123,chéngshú,chéngshú,ʈʂ ə ŋ ³⁵ + ʂ u ³⁵,,yuhsiaojung2021,,,^ chéng shú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),成熟;成熟
mand1415-5-124-1,,mand1415,5-124,wèi chéngshú,wèi chéngshú,w əi ⁵¹ + + ʈʂ ə ŋ ³⁵ + ʂ u ³⁵,,yuhsiaojung2021,,,^ wèi + chéng shú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),未成熟;未成熟
mand1415-5-125-1,,mand1415,5-125,fǔlàn,fǔlàn,f u ²¹⁴ + l a n ⁵¹,,yuhsiaojung2021,,,^ fǔ làn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),腐烂;腐爛
mand1415-5-130-1,,mand1415,5-130,hē,hē,x ə ⁵⁵,,yuhsiaojung2021,,,^ hē$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),喝;喝
mand1415-5-140-1,,mand1415,5-140,jī'è,jī'è,tɕ i ⁵⁵ + <<'>> ə ⁵¹,,yuhsiaojung2021,,,^ jī <'> è$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),饥饿;饑餓
mand1415-5-141-1,,mand1415,5-141,jīhuāng,jīhuāng,tɕ i ⁵⁵ + x w a ŋ ⁵⁵,,yuhsiaojung2021,,,^ jī huāng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),饥荒;饑荒
mand1415-5-150-1,,mand1415,5-150,kǒukě,kǒukě,kʰ ɔu ²¹⁴ + kʰ ə ²¹⁴,,yuhsiaojung2021,,,^ kǒu kě$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),口渴;口渴
mand1415-5-160-1,,mand1415,5-160,xī,xī,ɕ i ⁵⁵,,yuhsiaojung2021,,,^ xī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),吸;吸
mand1415-5-180-1,,mand1415,5-180,jǔjué,jǔjué,tɕ y ²¹⁴ + tɕ ɥ ə ³⁵,,yuhsiaojung2021,,,^ jǔ jué$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),咀嚼;咀嚼
mand1415-5-181-1,,mand1415,5-181,tūn,tūn,tʰ ʊ n ⁵⁵,,yuhsiaojung2021,,,^ tūn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),吞;吞
mand1415-5-190-1,,mand1415,5-190,zhìxī,zhìxī,ʈʂ ʅ ⁵¹ + ɕ i ⁵⁵,,yuhsiaojung2021,,,^ zhì xī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),窒息;窒息
mand1415-5-210-1,,mand1415,5-210,pēngzhì,pēngzhì,pʰ ə ŋ ⁵⁵ + ʈʂ ʅ ⁵¹,general,yuhsiaojung2021,,,^ pēng zhì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烹制;烹制
mand1415-5-210-2,,mand1415,5-210,zhǔ,zhǔ,ʈʂ u ²¹⁴,in water,yuhsiaojung2021,,,^ zhǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),煮;煮
mand1415-5-220-1,,mand1415,5-220,shāokāi,shāokāi,ʂ au ⁵⁵ + kʰ ai ⁵⁵,,yuhsiaojung2021,,,^ shāo kāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烧开;燒開
mand1415-5-230-1,,mand1415,5-230,kǎo,kǎo,kʰ au ²¹⁴,roast,yuhsiaojung2021,,,^ kǎo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烤;烤
mand1415-5-230-2,,mand1415,5-230,yóujiān,yóujiān,j ɔu ³⁵ + tɕ j ɛ n ⁵⁵,fry,yuhsiaojung2021,,,^ yóu jiān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),油煎;油煎
mand1415-5-240-1,,mand1415,5-240,hōng,hōng,x ʊ ŋ ⁵⁵,,yuhsiaojung2021,,,^ hōng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烘;烘
mand1415-5-250-1,,mand1415,5-250,kǎoxiāng,kǎoxiāng,kʰ au ²¹⁴ + ɕ j a ŋ ⁵⁵,,yuhsiaojung2021,,,^ kǎo xiāng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),烤箱;烤箱
mand1415-5-260-1,,mand1415,5-260,guō,guō,k w ɔ ⁵⁵,,yuhsiaojung2021,,,^ guō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),锅;鍋
mand1415-5-270-1,,mand1415,5-270,shuǐhú,shuǐhú,ʂ w əi ²¹⁴ + x u ³⁵,,yuhsiaojung2021,,,^ shuǐ hú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),水壶;水壺
mand1415-5-280-1,,mand1415,5-280,píngdǐguō,píngdǐguō,pʰ i ŋ ³⁵ + t i ²¹⁴ + k w ɔ ⁵⁵,,yuhsiaojung2021,,,^ píng dǐ guō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),平底锅;平底鍋
mand1415-5-310-1,,mand1415,5-310,diézi,diézi,t j ə ³⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ dié zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),碟子;碟子
mand1415-5-320-1,,mand1415,5-320,pánzi,pánzi,pʰ a n ³⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ pán zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),盘子;盤子
mand1415-5-330-1,,mand1415,5-330,wǎn,wǎn,w a n ²¹⁴,,yuhsiaojung2021,,,^ wǎn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),碗;碗
mand1415-5-340-1,,mand1415,5-340,hú,hú,x u ³⁵,,yuhsiaojung2021,,,^ hú$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),壶;壺
mand1415-5-350-1,,mand1415,5-350,bēizi,bēizi,p əi ⁵⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ bēi zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),杯子;杯子
mand1415-5-360-1,,mand1415,5-360,chátuō,chátuō,ʈʂʰ a ³⁵ + tʰ w ɔ ⁵⁵,,yuhsiaojung2021,,,^ chá tuō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),茶托;茶托
mand1415-5-370-1,,mand1415,5-370,chízi,chízi,ʈʂ ʅ ³⁵ + ts ɿ ⁰,Southern,yuhsiaojung2021,,,^ chí zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),匙子;匙子
mand1415-5-370-2,,mand1415,5-370,sháozi,sháozi,ʂ au ³⁵ + ts ɿ ⁰,Northern,yuhsiaojung2021,,,^ sháo zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),勺子;勺子
mand1415-5-380-1,,mand1415,5-380,dāo,dāo,t au ⁵⁵,,yuhsiaojung2021,,,^ dāo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),刀;刀
mand1415-5-390-1,,mand1415,5-390,chāzi,chāzi,ʈʂʰ a ⁵⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ chā zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),叉子;叉子
mand1415-5-391-1,,mand1415,5-391,jiāzi,jiāzi,tɕ j a ⁵⁵ + ts ɿ ⁰,,yuhsiaojung2021,,,^ jiā zi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),夹子;夾子
mand1415-5-410-1,,mand1415,5-410,cān,cān,tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),餐;餐
mand1415-5-410-2,,mand1415,5-410,yìcān,yìcān,j i ⁵¹ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ yì cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),一餐;一餐
mand1415-5-420-1,,mand1415,5-420,zǎocān,zǎocān,ts au ²¹⁴ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ zǎo cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),早餐;早餐
mand1415-5-430-1,,mand1415,5-430,wǔcān,wǔcān,w u ²¹⁴ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ wǔ cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),午餐;午餐
mand1415-5-440-1,,mand1415,5-440,wǎncān,wǎncān,w a n ²¹⁴ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ wǎn cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),晚餐;晚餐
mand1415-5-440-2,,mand1415,5-440,zhèngcān,zhèngcān,ʈʂ ə ŋ ⁵¹ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ zhèng cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),正餐;正餐
mand1415-5-450-1,,mand1415,5-450,wǎncān,wǎncān,w a n ²¹⁴ + tsʰ a n ⁵⁵,,yuhsiaojung2021,,,^ wǎn cān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),晚餐;晚餐
mand1415-5-450-2,,mand1415,5-450,xiāoyè,xiāoyè,ɕ j au ⁵⁵ + j ə ⁵¹,,yuhsiaojung2021,,,^ xiāo yè$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),宵夜;宵夜
mand1415-5-460-1,,mand1415,5-460,qùpí,qùpí,tɕʰ y ⁵¹ + pʰ i ³⁵,,yuhsiaojung2021,,,^ qù pí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),去皮;去皮
mand1415-5-460-2,,mand1415,5-460,xiāopí,xiāopí,ɕ j au ⁵⁵ + pʰ i ³⁵,,yuhsiaojung2021,,,^ xiāo pí$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),削皮;削皮
mand1415-5-470-1,,mand1415,5-470,shāi,shāi,ʂ ai ⁵⁵,solid,yuhsiaojung2021,,,^ shāi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),筛;篩
mand1415-5-470-2,,mand1415,5-470,guòlǜ,guòlǜ,k w ɔ ⁵¹ + l y ⁵¹,liquid,yuhsiaojung2021,,,^ guòlǜ $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),过滤;過濾
mand1415-5-480-1,,mand1415,5-480,guā,guā,k w a ⁵⁵,,yuhsiaojung2021,,,^ guā$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),刮;刮
mand1415-5-490-1,,mand1415,5-490,jiǎodòng,jiǎodòng,tɕ j au ²¹⁴ + t ʊ ŋ ⁵¹,stir,yuhsiaojung2021,,,^ jiǎo dòng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),搅动;攪動
mand1415-5-490-2,,mand1415,5-490,hùnhé,hùnhé,x ʊ n ⁵¹ + x ə ³⁵,mix,yuhsiaojung2021,,,^ hùn hé$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),混合;混合
mand1415-5-510-1,,mand1415,5-510,miànbāo,miànbāo,m j ɛ n ⁵¹ + p au ⁵⁵,,yuhsiaojung2021,,,^ miàn bāo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),面包;麵包
mand1415-5-530-1,,mand1415,5-530,shēng miàntuán,shēng miàntuán,ʂ ə ŋ ⁵⁵ + + m j ɛ n ⁵¹ + tʰ w a n ³⁵,,yuhsiaojung2021,,,^ shēng + miàn tuán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),生面团;生麵團
mand1415-5-540-1,,mand1415,5-540,róu,róu,ʐ ɔu ³⁵,,yuhsiaojung2021,,,^ róu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),揉;揉
mand1415-5-550-1,,mand1415,5-550,miànfěn,miànfěn,m j ɛ n ⁵¹ + f ə n ²¹⁴,,yuhsiaojung2021,,,^ miàn fěn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),面粉;麵粉
mand1415-5-560-1,,mand1415,5-560,yā suì,yā suì,j a ⁵⁵ + + s w əi ⁵¹,crush,yuhsiaojung2021,,,^ yā + suì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),压碎;壓碎
mand1415-5-560-2,,mand1415,5-560,mó suì,mó suì,m w ɔ ³⁵ + + s w əi ⁵¹,grind,yuhsiaojung2021,,,^ mó + suì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),磨碎;磨碎
mand1415-5-570-1,,mand1415,5-570,mòfáng,mòfáng,m w ɔ ⁵¹ + f a ŋ ³⁵,,yuhsiaojung2021,,,^ mò fáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),磨坊;磨坊
mand1415-5-580-1,,mand1415,5-580,yánbō,yánbō,j a n ³⁵ + p w o ⁵⁵,,yuhsiaojung2021,,,^ yán bō$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),研钵;研缽
mand1415-5-590-1,,mand1415,5-590,chǔ,chǔ,ʈʂ u ²¹⁴,,yuhsiaojung2021,,,^ chǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),杵;杵
mand1415-5-610-1,,mand1415,5-610,ròu,ròu,ʐ ɔu ⁵¹,,yuhsiaojung2021,,,^ ròu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),肉;肉
mand1415-5-630-1,,mand1415,5-630,xiāngcháng,xiāngcháng,ɕ j a ŋ ⁵⁵ + ʈʂ a ŋ ³⁵,,yuhsiaojung2021,,,^ xiāng cháng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),香肠;香腸
mand1415-5-640-1,,mand1415,5-640,tāng,tāng,tʰ a ŋ ⁵⁵,,yuhsiaojung2021,,,^ tāng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),汤;湯
mand1415-5-650-1,,mand1415,5-650,shūcài,shūcài,ʂ u ⁵⁵ + tsʰ ai ⁵¹,,yuhsiaojung2021,,,^ shū cài$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蔬菜;蔬菜
mand1415-5-660-1,,mand1415,5-660,dòu,dòu,t ɔu ⁵¹,,yuhsiaojung2021,,,^ dòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),豆;豆
mand1415-5-700-1,,mand1415,5-700,tǔdòu,tǔdòu,tʰ u ²¹⁴ + t ɔu ⁵¹,,yuhsiaojung2021,,,^ tǔ dòu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),土豆;土豆
mand1415-5-710-1,,mand1415,5-710,shuǐguǒ,shuǐguǒ,ʂ w əi ²¹⁴ + k w ɔ ²¹⁴,,yuhsiaojung2021,,,^ shuǐ guǒ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),水果;水果
mand1415-5-712-1,,mand1415,5-712,shù,shù,ʂ u ⁵¹,flowers,yuhsiaojung2021,,,^ shù$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),束;束
mand1415-5-712-2,,mand1415,5-712,chuàn,chuàn,ʈʂ w a n ⁵¹,other,yuhsiaojung2021,,,^ chuàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),串;串
mand1415-5-750-1,,mand1415,5-750,wúhuāguǒ,wúhuāguǒ,w u ³⁵ + x w a ⁵⁵ + k w ɔ ²¹⁴,,yuhsiaojung2021,,,^ wú huā guǒ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),无花果;無花果
mand1415-5-760-1,,mand1415,5-760,pútáo,pútáo,pʰ u ³⁵ + tʰ au ³⁵,,yuhsiaojung2021,,,^ pú táo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),葡萄;葡萄
mand1415-5-770-1,,mand1415,5-770,jiānguǒ,jiānguǒ,tɕ j ɛ n ⁵⁵ + k w ɔ ²¹⁴,,yuhsiaojung2021,,,^ jiānguǒ $,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),坚果;堅果
mand1415-5-780-1,,mand1415,5-780,gǎnlǎn,gǎnlǎn,k a n ²¹⁴ + l a n ²¹⁴,,yuhsiaojung2021,,,^ gǎn lǎn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),橄榄;橄欖
mand1415-5-790-1,,mand1415,5-790,yóu,yóu,j ɔu ³⁵,,yuhsiaojung2021,,,^ yóu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),油;油
mand1415-5-791-1,,mand1415,5-791,yóuzhī,yóuzhī,j ɔu ³⁵ + ʈʂ ʅ ⁵⁵,,yuhsiaojung2021,,,^ yóu zhī$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),油脂;油脂
mand1415-5-810-1,,mand1415,5-810,yán,yán,j a n ³⁵,,yuhsiaojung2021,,,^ yán$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),盐;鹽
mand1415-5-820-1,,mand1415,5-820,hújiāofěn,hújiāofěn,x u ³⁵ + tɕ j au ⁵⁵ + f ə n ²¹⁴,,yuhsiaojung2021,,,^ hú jiāo fěn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),胡椒粉;胡椒粉
mand1415-5-821-1,,mand1415,5-821,làjiāo,làjiāo,l a ⁵¹ + tɕ j au ⁵⁵,,yuhsiaojung2021,,,^ là jiāo$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),辣椒;辣椒
mand1415-5-840-1,,mand1415,5-840,fēngmì,fēngmì,f ə ŋ ⁵⁵ + m i ⁵¹,,yuhsiaojung2021,,,^ fēng mì$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蜂蜜;蜂蜜
mand1415-5-850-1,,mand1415,5-850,táng,táng,tʰ a ŋ ³⁵,,yuhsiaojung2021,,,^ táng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),糖;糖
mand1415-5-860-1,,mand1415,5-860,nǎi,nǎi,n ai ²¹⁴,,yuhsiaojung2021,,,^ nǎi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),奶;奶
mand1415-5-870-1,,mand1415,5-870,jǐ nǎi,jǐ nǎi,tɕ i ²¹⁴ + + n ai ²¹⁴,,yuhsiaojung2021,,,^ jǐ + nǎi$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),挤奶;擠奶
mand1415-5-880-1,,mand1415,5-880,nǎilào,nǎilào,n ai ²¹⁴ + l au ⁵¹,,yuhsiaojung2021,,,^ nǎi lào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),奶酪;奶酪
mand1415-5-890-1,,mand1415,5-890,huángyóu,huángyóu,x w a ŋ ³⁵ + j ɔu ³⁵,,yuhsiaojung2021,,,^ huáng yóu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),黄油;黃油
mand1415-5-900-1,,mand1415,5-900,yǐnliào,yǐnliào,j i n ²¹⁴ + l j au ⁵¹,,yuhsiaojung2021,,,^ yǐn liào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),饮料;飲料
mand1415-5-910-1,,mand1415,5-910,fēngmìjiǔ,fēngmìjiǔ,f ə ŋ ⁵⁵ + m i ⁵¹ + tɕ j ɔu ²¹⁴,,yuhsiaojung2021,,,^ fēng mì jiǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蜂蜜酒;蜂蜜酒
mand1415-5-920-1,,mand1415,5-920,pútaojiǔ,pútaojiǔ,pʰ u ³⁵ + tʰ au ⁰ + tɕ j ɔu ²¹⁴,,yuhsiaojung2021,,,^ pú tao jiǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),葡萄酒;葡萄酒
mand1415-5-930-1,,mand1415,5-930,píjiǔ,píjiǔ,pʰ i ³⁵ + tɕ j ɔu ²¹⁴,,yuhsiaojung2021,,,^ pí jiǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),啤酒;啤酒
mand1415-5-940-1,,mand1415,5-940,jiǔ,jiǔ,tɕ j ɔu ²¹⁴,,yuhsiaojung2021,,,^ jiǔ$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),酒;酒
mand1415-5-970-1,,mand1415,5-970,dàn,dàn,t a n ⁵¹,,yuhsiaojung2021,,,^ dàn$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蛋;蛋
mand1415-5-971-1,,mand1415,5-971,dànhuáng,dànhuáng,t a n ⁵¹ + x w a ŋ ³⁵,,yuhsiaojung2021,,,^ dàn huáng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),蛋黄;蛋黃
mand1415-6-110-1,,mand1415,6-110,chuān,chuān,ʈʂ w a n ⁵⁵,,yuhsiaojung2021,,,^ chuān$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),穿;穿
mand1415-6-120-1,,mand1415,6-120,yīfu,yīfu,j i ⁵⁵ + f u ⁰,,yuhsiaojung2021,,,^ yī fu$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),衣服;衣服
mand1415-6-130-1,,mand1415,6-130,cáifeng,cáifeng,tsʰ ai ³⁵ + f ə ŋ ⁰,,yuhsiaojung2021,,,^ cái feng$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),裁缝;裁縫
mand1415-6-210-1,,mand1415,6-210,bùliào,bùliào,p u ⁵¹ + l j au ⁵¹,,yuhsiaojung2021,,,^ bù liào$,default,Pinyin;StandOrth (Simplified);StandOrth (Traditional),布料;布料
